state_name,district_name,crime_count,risk_level,id,year,state_code,district_code,registration_circles,Wildlife_Protection
Himachal Pradesh,Shimla,24,High Risk,2826,2020,2,23,Grp,0.0
Himachal Pradesh,Shimla,24,High Risk,2833,2020,2,23,Shimla,0.0
Himachal Pradesh,Shimla,24,High Risk,2837,2020,2,23,Cyber,0.0
Himachal Pradesh,Shimla,24,High Risk,3723,2021,2,23,Cid,0.0
Himachal Pradesh,Shimla,24,High Risk,3724,2021,2,23,Grp,3.0
Himachal Pradesh,Shimla,24,High Risk,3731,2021,2,23,Shimla,0.0
Himachal Pradesh,Shimla,24,High Risk,3735,2021,2,23,Cyber,3.0
Himachal Pradesh,Shimla,24,High Risk,4646,2022,2,23,Cid,0.0
Himachal Pradesh,Shimla,24,High Risk,4647,2022,2,23,Grp,0.0
Himachal Pradesh,Shimla,24,High Risk,4654,2022,2,23,Shimla,0.0
Himachal Pradesh,Shimla,24,High Risk,4658,2022,2,23,Cyber,0.0
Himachal Pradesh,Sirmaur,6,High Risk,238,2017,2,24,Sirmaur,1.0
Himachal Pradesh,Sirmaur,6,High Risk,1091,2018,2,24,Sirmaur,0.0
Himachal Pradesh,Sirmaur,6,High Risk,1950,2019,2,24,Sirmaur,1.0
Himachal Pradesh,Sirmaur,6,High Risk,2834,2020,2,24,Sirmaur,0.0
Himachal Pradesh,Sirmaur,6,High Risk,3732,2021,2,24,Sirmaur,1.0
Himachal Pradesh,Sirmaur,6,High Risk,4655,2022,2,24,Sirmaur,0.0
Himachal Pradesh,Solan,12,High Risk,226,2017,2,25,Baddi,0.0
Himachal Pradesh,Solan,12,High Risk,239,2017,2,25,Solan,0.0
Himachal Pradesh,Solan,12,High Risk,1079,2018,2,25,Baddi,0.0
Himachal Pradesh,Solan,12,High Risk,1092,2018,2,25,Solan,0.0
Himachal Pradesh,Solan,12,High Risk,1938,2019,2,25,Baddi,0.0
Himachal Pradesh,Solan,12,High Risk,1951,2019,2,25,Solan,0.0
Himachal Pradesh,Solan,12,High Risk,2822,2020,2,25,Baddi,0.0
Himachal Pradesh,Solan,12,High Risk,2835,2020,2,25,Solan,0.0
Himachal Pradesh,Solan,12,High Risk,3720,2021,2,25,Baddi,0.0
Himachal Pradesh,Solan,12,High Risk,3733,2021,2,25,Solan,2.0
Himachal Pradesh,Solan,12,High Risk,4643,2022,2,25,Baddi,0.0
Himachal Pradesh,Solan,12,High Risk,4656,2022,2,25,Solan,0.0
Himachal Pradesh,Una,6,High Risk,240,2017,2,26,Una,0.0
Himachal Pradesh,Una,6,High Risk,1093,2018,2,26,Una,0.0
Himachal Pradesh,Una,6,High Risk,1952,2019,2,26,Una,0.0
Himachal Pradesh,Una,6,High Risk,2836,2020,2,26,Una,0.0
Himachal Pradesh,Una,6,High Risk,3734,2021,2,26,Una,1.0
Himachal Pradesh,Una,6,High Risk,4657,2022,2,26,Una,0.0
Jammu And Kashmir,Anantnag,6,High Risk,242,2017,1,1,Anantnag,0.0
Jammu And Kashmir,Anantnag,6,High Risk,1095,2018,1,1,Anantnag,0.0
Jammu And Kashmir,Anantnag,6,High Risk,1954,2019,1,1,Anantnag,0.0
Jammu And Kashmir,Anantnag,6,High Risk,3448,2020,1,1,Anantnag,0.0
Jammu And Kashmir,Anantnag,6,High Risk,3736,2021,1,1,Anantnag,1.0
Jammu And Kashmir,Anantnag,6,High Risk,5280,2022,1,1,Anantnag,1.0
Jammu And Kashmir,Bandipora,6,High Risk,244,2017,1,623,Bandipora,0.0
Jammu And Kashmir,Bandipora,6,High Risk,1097,2018,1,623,Bandipora,0.0
Jammu And Kashmir,Bandipora,6,High Risk,1956,2019,1,623,Bandipora,0.0
Jammu And Kashmir,Bandipora,6,High Risk,3450,2020,1,623,Bandipora,0.0
Jammu And Kashmir,Bandipora,6,High Risk,3738,2021,1,623,Bandipora,0.0
Jammu And Kashmir,Bandipora,6,High Risk,5282,2022,1,623,Bandipora,0.0
Jammu And Kashmir,Baramulla,12,High Risk,245,2017,1,3,Baramulla,0.0
Jammu And Kashmir,Baramulla,12,High Risk,269,2017,1,3,Sopore,0.0
Jammu And Kashmir,Baramulla,12,High Risk,1098,2018,1,3,Baramulla,0.0
Jammu And Kashmir,Baramulla,12,High Risk,1122,2018,1,3,Sopore,0.0
Jammu And Kashmir,Baramulla,12,High Risk,1957,2019,1,3,Baramulla,0.0
Jammu And Kashmir,Baramulla,12,High Risk,1981,2019,1,3,Sopore,0.0
Jammu And Kashmir,Baramulla,12,High Risk,3451,2020,1,3,Baramulla,0.0
Jammu And Kashmir,Baramulla,12,High Risk,3473,2020,1,3,Sopore,0.0
Jammu And Kashmir,Baramulla,12,High Risk,3739,2021,1,3,Baramulla,0.0
Jammu And Kashmir,Baramulla,12,High Risk,3761,2021,1,3,Sopore,0.0
Jammu And Kashmir,Baramulla,12,High Risk,5283,2022,1,3,Baramulla,0.0
Jammu And Kashmir,Baramulla,12,High Risk,5305,2022,1,3,Sopore,
Jammu And Kashmir,Budgam,6,High Risk,246,2017,1,2,Budgam,0.0
Jammu And Kashmir,Budgam,6,High Risk,1099,2018,1,2,Budgam,0.0
Jammu And Kashmir,Budgam,6,High Risk,1958,2019,1,2,Budgam,0.0
Jammu And Kashmir,Budgam,6,High Risk,3452,2020,1,2,Budgam,0.0
Jammu And Kashmir,Budgam,6,High Risk,3740,2021,1,2,Budgam,0.0
Jammu And Kashmir,Budgam,6,High Risk,5284,2022,1,2,Budgam,0.0
Jammu And Kashmir,Doda,6,High Risk,249,2017,1,4,Doda,0.0
Jammu And Kashmir,Doda,6,High Risk,1102,2018,1,4,Doda,0.0
Jammu And Kashmir,Doda,6,High Risk,1961,2019,1,4,Doda,0.0
Jammu And Kashmir,Doda,6,High Risk,3455,2020,1,4,Doda,0.0
Jammu And Kashmir,Doda,6,High Risk,3743,2021,1,4,Doda,0.0
Jammu And Kashmir,Doda,6,High Risk,5287,2022,1,4,Doda,0.0
Jammu And Kashmir,Ganderbal,6,High Risk,250,2017,1,626,Ganderbal,0.0
Jammu And Kashmir,Ganderbal,6,High Risk,1103,2018,1,626,Ganderbal,0.0
Jammu And Kashmir,Ganderbal,6,High Risk,1962,2019,1,626,Ganderbal,0.0
Jammu And Kashmir,Ganderbal,6,High Risk,3456,2020,1,626,Ganderbal,0.0
Jammu And Kashmir,Ganderbal,6,High Risk,3744,2021,1,626,Ganderbal,0.0
Jammu And Kashmir,Ganderbal,6,High Risk,5288,2022,1,626,Ganderbal,0.0
Jammu And Kashmir,Jammu,39,High Risk,247,2017,1,5,Crime Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,248,2017,1,5,Crime Srinagar,0.0
Jammu And Kashmir,Jammu,39,High Risk,252,2017,1,5,Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,261,2017,1,5,Railways Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,262,2017,1,5,Railways Kashmir,0.0
Jammu And Kashmir,Jammu,39,High Risk,1100,2018,1,5,Crime Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,1101,2018,1,5,Crime Srinagar,0.0
Jammu And Kashmir,Jammu,39,High Risk,1105,2018,1,5,Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,1114,2018,1,5,Railways Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,1115,2018,1,5,Railways Kashmir,0.0
Jammu And Kashmir,Jammu,39,High Risk,1959,2019,1,5,Crime Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,1960,2019,1,5,Crime Srinagar,0.0
Jammu And Kashmir,Jammu,39,High Risk,1964,2019,1,5,Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,1973,2019,1,5,Railways Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,1974,2019,1,5,Railways Kashmir,1.0
Jammu And Kashmir,Jammu,39,High Risk,3453,2020,1,5,Crime Jammu,2.0
Jammu And Kashmir,Jammu,39,High Risk,3454,2020,1,5,Crime Srinagar,0.0
Jammu And Kashmir,Jammu,39,High Risk,3458,2020,1,5,Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,3465,2020,1,5,Railways Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,3466,2020,1,5,Railways Kashmir,0.0
Jammu And Kashmir,Jammu,39,High Risk,3741,2021,1,5,Crime Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,3742,2021,1,5,Crime Srinagar,0.0
Jammu And Kashmir,Jammu,39,High Risk,3746,2021,1,5,Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,3753,2021,1,5,Railways Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,3754,2021,1,5,Railways Kashmir,0.0
Jammu And Kashmir,Jammu,39,High Risk,3764,2021,1,5,Cyber Crime Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,3765,2021,1,5,Cyber Crime Kashmir,0.0
Jammu And Kashmir,Jammu,39,High Risk,3766,2021,1,5,Anti Narcotic Task Force Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,5285,2022,1,5,Special Crime Wing Jammu,0.0
Jammu And Kashmir,Jammu,39,High Risk,5286,2022,1,5,Special Crime Wing Kashmir,0.0
Jammu And Kashmir,Jammu,39,High Risk,5290,2022,1,5,Jammu,1.0
Jammu And Kashmir,Jammu,39,High Risk,5297,2022,1,5,Railways Jammu,
Jammu And Kashmir,Jammu,39,High Risk,5298,2022,1,5,Railways Kashmir,
Jammu And Kashmir,Jammu,39,High Risk,5308,2022,1,5,Cyber Crime Jammu,
Jammu And Kashmir,Jammu,39,High Risk,5309,2022,1,5,Cyber Crime Kashmir,
Jammu And Kashmir,Jammu,39,High Risk,5310,2022,1,5,Anti Narcotic Task Force Jammu,
Jammu And Kashmir,Jammu,39,High Risk,5312,2022,1,5,Eow Jammu,
Jammu And Kashmir,Jammu,39,High Risk,5314,2022,1,5,Cice Jammu,
Jammu And Kashmir,Jammu,39,High Risk,5315,2022,1,5,Cice Kashmir,
Jammu And Kashmir,Kargil,3,Low Risk,253,2017,1,6,Kargil,0.0
Jammu And Kashmir,Kargil,3,Low Risk,1106,2018,1,6,Kargil,0.0
Jammu And Kashmir,Kargil,3,Low Risk,1965,2019,1,6,Kargil,0.0
Jammu And Kashmir,Kathua,6,High Risk,254,2017,1,7,Kathua,0.0
Jammu And Kashmir,Kathua,6,High Risk,1107,2018,1,7,Kathua,0.0
Jammu And Kashmir,Kathua,6,High Risk,1966,2019,1,7,Kathua,0.0
Jammu And Kashmir,Kathua,6,High Risk,3459,2020,1,7,Kathua,0.0
Jammu And Kashmir,Kathua,6,High Risk,3747,2021,1,7,Kathua,0.0
Jammu And Kashmir,Kathua,6,High Risk,5291,2022,1,7,Kathua,1.0
Jammu And Kashmir,Kishtwar,6,High Risk,255,2017,1,620,Kishtwar,0.0
Jammu And Kashmir,Kishtwar,6,High Risk,1108,2018,1,620,Kishtwar,0.0
Jammu And Kashmir,Kishtwar,6,High Risk,1967,2019,1,620,Kishtwar,0.0
Jammu And Kashmir,Kishtwar,6,High Risk,3460,2020,1,620,Kishtwar,0.0
Jammu And Kashmir,Kishtwar,6,High Risk,3748,2021,1,620,Kishtwar,0.0
Jammu And Kashmir,Kishtwar,6,High Risk,5292,2022,1,620,Kishtwar,0.0
Jammu And Kashmir,Kulgam,6,High Risk,256,2017,1,622,Kulgam,2.0
Jammu And Kashmir,Kulgam,6,High Risk,1109,2018,1,622,Kulgam,0.0
Jammu And Kashmir,Kulgam,6,High Risk,1968,2019,1,622,Kulgam,1.0
Jammu And Kashmir,Kulgam,6,High Risk,3461,2020,1,622,Kulgam,0.0
Jammu And Kashmir,Kulgam,6,High Risk,3749,2021,1,622,Kulgam,0.0
Jammu And Kashmir,Kulgam,6,High Risk,5293,2022,1,622,Kulgam,0.0
Jammu And Kashmir,Kupwara,12,High Risk,251,2017,1,8,Handwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,257,2017,1,8,Kupwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,1104,2018,1,8,Handwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,1110,2018,1,8,Kupwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,1963,2019,1,8,Handwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,1969,2019,1,8,Kupwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,3457,2020,1,8,Handwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,3462,2020,1,8,Kupwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,3745,2021,1,8,Handwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,3750,2021,1,8,Kupwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,5289,2022,1,8,Handwara,0.0
Jammu And Kashmir,Kupwara,12,High Risk,5294,2022,1,8,Kupwara,
Jammu And Kashmir,Leh Ladakh,3,Low Risk,258,2017,1,9,Leh,0.0
Jammu And Kashmir,Leh Ladakh,3,Low Risk,1111,2018,1,9,Leh,0.0
Jammu And Kashmir,Leh Ladakh,3,Low Risk,1970,2019,1,9,Leh,0.0
Jammu And Kashmir,Poonch,6,High Risk,259,2017,1,10,Poonch,0.0
Jammu And Kashmir,Poonch,6,High Risk,1112,2018,1,10,Poonch,0.0
Jammu And Kashmir,Poonch,6,High Risk,1971,2019,1,10,Poonch,0.0
Jammu And Kashmir,Poonch,6,High Risk,3463,2020,1,10,Poonch,2.0
Jammu And Kashmir,Poonch,6,High Risk,3751,2021,1,10,Poonch,2.0
Jammu And Kashmir,Poonch,6,High Risk,5295,2022,1,10,Poonch,
Jammu And Kashmir,Pulwama,12,High Risk,243,2017,1,11,Awantipora,0.0
Jammu And Kashmir,Pulwama,12,High Risk,260,2017,1,11,Pulwama,0.0
Jammu And Kashmir,Pulwama,12,High Risk,1096,2018,1,11,Awantipora,1.0
Jammu And Kashmir,Pulwama,12,High Risk,1113,2018,1,11,Pulwama,0.0
Jammu And Kashmir,Pulwama,12,High Risk,1955,2019,1,11,Awantipora,0.0
Jammu And Kashmir,Pulwama,12,High Risk,1972,2019,1,11,Pulwama,0.0
Jammu And Kashmir,Pulwama,12,High Risk,3449,2020,1,11,Awantipora,0.0
Jammu And Kashmir,Pulwama,12,High Risk,3464,2020,1,11,Pulwama,0.0
Jammu And Kashmir,Pulwama,12,High Risk,3737,2021,1,11,Awantipora,0.0
Jammu And Kashmir,Pulwama,12,High Risk,3752,2021,1,11,Pulwama,0.0
Jammu And Kashmir,Pulwama,12,High Risk,5281,2022,1,11,Awantipora,0.0
Jammu And Kashmir,Pulwama,12,High Risk,5296,2022,1,11,Pulwama,
Jammu And Kashmir,Rajouri,6,High Risk,264,2017,1,12,Rajouri,0.0
Jammu And Kashmir,Rajouri,6,High Risk,1117,2018,1,12,Rajouri,0.0
Jammu And Kashmir,Rajouri,6,High Risk,1976,2019,1,12,Rajouri,0.0
Jammu And Kashmir,Rajouri,6,High Risk,3468,2020,1,12,Rajouri,0.0
Jammu And Kashmir,Rajouri,6,High Risk,3756,2021,1,12,Rajouri,0.0
Jammu And Kashmir,Rajouri,6,High Risk,5300,2022,1,12,Rajouri,
Jammu And Kashmir,Ramban,6,High Risk,265,2017,1,621,Ramban,0.0
Jammu And Kashmir,Ramban,6,High Risk,1118,2018,1,621,Ramban,0.0
Jammu And Kashmir,Ramban,6,High Risk,1977,2019,1,621,Ramban,5.0
Jammu And Kashmir,Ramban,6,High Risk,3469,2020,1,621,Ramban,0.0
Jammu And Kashmir,Ramban,6,High Risk,3757,2021,1,621,Ramban,0.0
Jammu And Kashmir,Ramban,6,High Risk,5301,2022,1,621,Ramban,
Jammu And Kashmir,Reasi,12,High Risk,263,2017,1,627,Railways Katra,0.0
Jammu And Kashmir,Reasi,12,High Risk,266,2017,1,627,Reasi,0.0
Jammu And Kashmir,Reasi,12,High Risk,1116,2018,1,627,Railways Katra,0.0
Jammu And Kashmir,Reasi,12,High Risk,1119,2018,1,627,Reasi,0.0
Jammu And Kashmir,Reasi,12,High Risk,1975,2019,1,627,Railways Katra,0.0
Jammu And Kashmir,Reasi,12,High Risk,1978,2019,1,627,Reasi,0.0
Jammu And Kashmir,Reasi,12,High Risk,3467,2020,1,627,Railways Katra,0.0
Jammu And Kashmir,Reasi,12,High Risk,3470,2020,1,627,Reasi,0.0
Jammu And Kashmir,Reasi,12,High Risk,3755,2021,1,627,Railways Katra,0.0
Jammu And Kashmir,Reasi,12,High Risk,3758,2021,1,627,Reasi,0.0
Jammu And Kashmir,Reasi,12,High Risk,5299,2022,1,627,Railways Katra,
Jammu And Kashmir,Reasi,12,High Risk,5302,2022,1,627,Reasi,
Jammu And Kashmir,Samba,6,High Risk,267,2017,1,624,Samba,0.0
Jammu And Kashmir,Samba,6,High Risk,1120,2018,1,624,Samba,0.0
Jammu And Kashmir,Samba,6,High Risk,1979,2019,1,624,Samba,0.0
Jammu And Kashmir,Samba,6,High Risk,3471,2020,1,624,Samba,0.0
Jammu And Kashmir,Samba,6,High Risk,3759,2021,1,624,Samba,0.0
Jammu And Kashmir,Samba,6,High Risk,5303,2022,1,624,Samba,
Jammu And Kashmir,Shopian,6,High Risk,268,2017,1,625,Shopian,0.0
Jammu And Kashmir,Shopian,6,High Risk,1121,2018,1,625,Shopian,0.0
Jammu And Kashmir,Shopian,6,High Risk,1980,2019,1,625,Shopian,0.0
Jammu And Kashmir,Shopian,6,High Risk,3472,2020,1,625,Shopian,0.0
Jammu And Kashmir,Shopian,6,High Risk,3760,2021,1,625,Shopian,0.0
Jammu And Kashmir,Shopian,6,High Risk,5304,2022,1,625,Shopian,
Jammu And Kashmir,Srinagar,8,High Risk,270,2017,1,13,Srinagar,0.0
Jammu And Kashmir,Srinagar,8,High Risk,1123,2018,1,13,Srinagar,0.0
Jammu And Kashmir,Srinagar,8,High Risk,1982,2019,1,13,Srinagar,0.0
Jammu And Kashmir,Srinagar,8,High Risk,3474,2020,1,13,Srinagar,0.0
Jammu And Kashmir,Srinagar,8,High Risk,3762,2021,1,13,Srinagar,0.0
Jammu And Kashmir,Srinagar,8,High Risk,5306,2022,1,13,Srinagar,
Jammu And Kashmir,Srinagar,8,High Risk,5311,2022,1,13,Anti Narcotic Task Force Kashmir,
Jammu And Kashmir,Srinagar,8,High Risk,5313,2022,1,13,Eow Kashmir,
Jammu And Kashmir,Udhampur,6,High Risk,271,2017,1,14,Udhampur,2.0
Jammu And Kashmir,Udhampur,6,High Risk,1124,2018,1,14,Udhampur,1.0
Jammu And Kashmir,Udhampur,6,High Risk,1983,2019,1,14,Udhampur,1.0
Jammu And Kashmir,Udhampur,6,High Risk,3475,2020,1,14,Udhampur,0.0
Jammu And Kashmir,Udhampur,6,High Risk,3763,2021,1,14,Udhampur,0.0
Jammu And Kashmir,Udhampur,6,High Risk,5307,2022,1,14,Udhampur,
Jharkhand,Bokaro,6,High Risk,272,2017,20,322,Bokaro,18.0
Jharkhand,Bokaro,6,High Risk,1125,2018,20,322,Bokaro,16.0
Jharkhand,Bokaro,6,High Risk,1984,2019,20,322,Bokaro,17.0
Jharkhand,Bokaro,6,High Risk,2838,2020,20,322,Bokaro,5.0
Jharkhand,Bokaro,6,High Risk,3767,2021,20,322,Bokaro,1.0
Jharkhand,Bokaro,6,High Risk,4659,2022,20,322,Bokaro,0.0
Jharkhand,Chatra,6,High Risk,274,2017,20,323,Chatra,1.0
Jharkhand,Chatra,6,High Risk,1127,2018,20,323,Chatra,0.0
Jharkhand,Chatra,6,High Risk,1986,2019,20,323,Chatra,0.0
Jharkhand,Chatra,6,High Risk,2840,2020,20,323,Chatra,0.0
Jharkhand,Chatra,6,High Risk,3769,2021,20,323,Chatra,3.0
Jharkhand,Chatra,6,High Risk,4661,2022,20,323,Chatra,0.0
Jharkhand,Deoghar,6,High Risk,275,2017,20,324,Deoghar,0.0
Jharkhand,Deoghar,6,High Risk,1128,2018,20,324,Deoghar,0.0
Jharkhand,Deoghar,6,High Risk,1987,2019,20,324,Deoghar,0.0
Jharkhand,Deoghar,6,High Risk,2841,2020,20,324,Deoghar,0.0
Jharkhand,Deoghar,6,High Risk,3770,2021,20,324,Deoghar,0.0
Jharkhand,Deoghar,6,High Risk,4662,2022,20,324,Deoghar,0.0
Jharkhand,Dhanbad,12,High Risk,276,2017,20,325,Dhanbad,0.0
Jharkhand,Dhanbad,12,High Risk,277,2017,20,325,Dhanbad Railway,0.0
Jharkhand,Dhanbad,12,High Risk,1129,2018,20,325,Dhanbad,1.0
Jharkhand,Dhanbad,12,High Risk,1130,2018,20,325,Dhanbad Railway,0.0
Jharkhand,Dhanbad,12,High Risk,1988,2019,20,325,Dhanbad,1.0
Jharkhand,Dhanbad,12,High Risk,1989,2019,20,325,Dhanbad Railway,0.0
Jharkhand,Dhanbad,12,High Risk,2842,2020,20,325,Dhanbad,0.0
Jharkhand,Dhanbad,12,High Risk,2843,2020,20,325,Dhanbad Railway,0.0
Jharkhand,Dhanbad,12,High Risk,3771,2021,20,325,Dhanbad,1.0
Jharkhand,Dhanbad,12,High Risk,3772,2021,20,325,Dhanbad Railway,0.0
Jharkhand,Dhanbad,12,High Risk,4663,2022,20,325,Dhanbad,0.0
Jharkhand,Dhanbad,12,High Risk,4664,2022,20,325,Dhanbad Railway,0.0
Jharkhand,Dumka,6,High Risk,278,2017,20,326,Dumka,1.0
Jharkhand,Dumka,6,High Risk,1131,2018,20,326,Dumka,0.0
Jharkhand,Dumka,6,High Risk,1990,2019,20,326,Dumka,0.0
Jharkhand,Dumka,6,High Risk,2844,2020,20,326,Dumka,0.0
Jharkhand,Dumka,6,High Risk,3773,2021,20,326,Dumka,0.0
Jharkhand,Dumka,6,High Risk,4665,2022,20,326,Dumka,0.0
Jharkhand,East Singhbum,12,High Risk,284,2017,20,327,Jamshedpur,0.0
Jharkhand,East Singhbum,12,High Risk,285,2017,20,327,Jamshedpur Railway,0.0
Jharkhand,East Singhbum,12,High Risk,1137,2018,20,327,Jamshedpur,0.0
Jharkhand,East Singhbum,12,High Risk,1138,2018,20,327,Jamshedpur Railway,0.0
Jharkhand,East Singhbum,12,High Risk,1996,2019,20,327,Jamshedpur,0.0
Jharkhand,East Singhbum,12,High Risk,1997,2019,20,327,Jamshedpur Railway,0.0
Jharkhand,East Singhbum,12,High Risk,2850,2020,20,327,Jamshedpur,0.0
Jharkhand,East Singhbum,12,High Risk,2851,2020,20,327,Jamshedpur Railway,0.0
Jharkhand,East Singhbum,12,High Risk,3779,2021,20,327,Jamshedpur,0.0
Jharkhand,East Singhbum,12,High Risk,3780,2021,20,327,Jamshedpur Railway,0.0
Jharkhand,East Singhbum,12,High Risk,4671,2022,20,327,Jamshedpur,0.0
Jharkhand,East Singhbum,12,High Risk,4672,2022,20,327,Jamshedpur Railway,0.0
Jharkhand,Garhwa,6,High Risk,279,2017,20,328,Garhwa,8.0
Jharkhand,Garhwa,6,High Risk,1132,2018,20,328,Garhwa,4.0
Jharkhand,Garhwa,6,High Risk,1991,2019,20,328,Garhwa,3.0
Jharkhand,Garhwa,6,High Risk,2845,2020,20,328,Garhwa,1.0
Jharkhand,Garhwa,6,High Risk,3774,2021,20,328,Garhwa,0.0
Jharkhand,Garhwa,6,High Risk,4666,2022,20,328,Garhwa,0.0
Jharkhand,Giridih,6,High Risk,280,2017,20,329,Giridih,5.0
Jharkhand,Giridih,6,High Risk,1133,2018,20,329,Giridih,1.0
Jharkhand,Giridih,6,High Risk,1992,2019,20,329,Giridih,0.0
Jharkhand,Giridih,6,High Risk,2846,2020,20,329,Giridih,1.0
Jharkhand,Giridih,6,High Risk,3775,2021,20,329,Giridih,0.0
Jharkhand,Giridih,6,High Risk,4667,2022,20,329,Giridih,0.0
Jharkhand,Godda,6,High Risk,281,2017,20,330,Godda,0.0
Jharkhand,Godda,6,High Risk,1134,2018,20,330,Godda,0.0
Jharkhand,Godda,6,High Risk,1993,2019,20,330,Godda,1.0
Jharkhand,Godda,6,High Risk,2847,2020,20,330,Godda,0.0
Jharkhand,Godda,6,High Risk,3776,2021,20,330,Godda,0.0
Jharkhand,Godda,6,High Risk,4668,2022,20,330,Godda,0.0
Jharkhand,Gumla,6,High Risk,282,2017,20,331,Gumla,0.0
Jharkhand,Gumla,6,High Risk,1135,2018,20,331,Gumla,0.0
Jharkhand,Gumla,6,High Risk,1994,2019,20,331,Gumla,0.0
Jharkhand,Gumla,6,High Risk,2848,2020,20,331,Gumla,0.0
Jharkhand,Gumla,6,High Risk,3777,2021,20,331,Gumla,0.0
Jharkhand,Gumla,6,High Risk,4669,2022,20,331,Gumla,0.0
Jharkhand,Hazaribagh,6,High Risk,283,2017,20,332,Hazaribagh,2.0
Jharkhand,Hazaribagh,6,High Risk,1136,2018,20,332,Hazaribagh,4.0
Jharkhand,Hazaribagh,6,High Risk,1995,2019,20,332,Hazaribagh,0.0
Jharkhand,Hazaribagh,6,High Risk,2849,2020,20,332,Hazaribagh,0.0
Jharkhand,Hazaribagh,6,High Risk,3778,2021,20,332,Hazaribagh,0.0
Jharkhand,Hazaribagh,6,High Risk,4670,2022,20,332,Hazaribagh,0.0
Jharkhand,Jamtara,6,High Risk,286,2017,20,333,Jamtara,0.0
Jharkhand,Jamtara,6,High Risk,1139,2018,20,333,Jamtara,1.0
Jharkhand,Jamtara,6,High Risk,1998,2019,20,333,Jamtara,0.0
Jharkhand,Jamtara,6,High Risk,2852,2020,20,333,Jamtara,0.0
Jharkhand,Jamtara,6,High Risk,3781,2021,20,333,Jamtara,0.0
Jharkhand,Jamtara,6,High Risk,4673,2022,20,333,Jamtara,0.0
Jharkhand,Khunti,6,High Risk,287,2017,20,606,Khunti,2.0
Jharkhand,Khunti,6,High Risk,1140,2018,20,606,Khunti,0.0
Jharkhand,Khunti,6,High Risk,1999,2019,20,606,Khunti,0.0
Jharkhand,Khunti,6,High Risk,2853,2020,20,606,Khunti,1.0
Jharkhand,Khunti,6,High Risk,3782,2021,20,606,Khunti,0.0
Jharkhand,Khunti,6,High Risk,4674,2022,20,606,Khunti,0.0
Jharkhand,Koderma,6,High Risk,288,2017,20,334,Koderma,0.0
Jharkhand,Koderma,6,High Risk,1141,2018,20,334,Koderma,0.0
Jharkhand,Koderma,6,High Risk,2000,2019,20,334,Koderma,0.0
Jharkhand,Koderma,6,High Risk,2854,2020,20,334,Koderma,0.0
Jharkhand,Koderma,6,High Risk,3783,2021,20,334,Koderma,0.0
Jharkhand,Koderma,6,High Risk,4675,2022,20,334,Koderma,0.0
Jharkhand,Latehar,6,High Risk,289,2017,20,335,Latehar,0.0
Jharkhand,Latehar,6,High Risk,1142,2018,20,335,Latehar,1.0
Jharkhand,Latehar,6,High Risk,2001,2019,20,335,Latehar,0.0
Jharkhand,Latehar,6,High Risk,2855,2020,20,335,Latehar,0.0
Jharkhand,Latehar,6,High Risk,3784,2021,20,335,Latehar,4.0
Jharkhand,Latehar,6,High Risk,4676,2022,20,335,Latehar,0.0
Jharkhand,Lohardaga,6,High Risk,290,2017,20,336,Lohardagga,0.0
Jharkhand,Lohardaga,6,High Risk,1143,2018,20,336,Lohardagga,0.0
Jharkhand,Lohardaga,6,High Risk,2002,2019,20,336,Lohardagga,0.0
Jharkhand,Lohardaga,6,High Risk,2856,2020,20,336,Lohardagga,0.0
Jharkhand,Lohardaga,6,High Risk,3785,2021,20,336,Lohardagga,1.0
Jharkhand,Lohardaga,6,High Risk,4677,2022,20,336,Lohardagga,0.0
Jharkhand,Pakur,6,High Risk,291,2017,20,337,Pakur,0.0
Jharkhand,Pakur,6,High Risk,1144,2018,20,337,Pakur,1.0
Jharkhand,Pakur,6,High Risk,2003,2019,20,337,Pakur,0.0
Jharkhand,Pakur,6,High Risk,2857,2020,20,337,Pakur,0.0
